GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,VarName127,Mnxs_BCCAl_SPT_nM,Mnxs_BCCAl_LPT_nM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
15701,39,S,3,1,4,7005,-19.99965,-151.9999667,4277,11/21/18 21:16,11/21/18 21:16,300,297.1999038,0.6481,0,1110.5,431.2,1537.5,,,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,350.7930893,0.059741939,1.375674375,-4331.623785,0.042689022,0.165235997,-0.000464968,56.9432653,0.02394171,0.011648995,0.002048724,0.017459436,0.009246424,0.001807745,0.002438378,0.003217318,0.005302667,-0.007477359,0.000288537,0.000349837,0.001356348,0.001898165,0.000515856,0.001258336,0.001380457,0.000105908,0.000475539,0.000841712,7.55E-05,0.106622916,-0.000229274,0.041630549,1.770027692,1123.806351,0.000786854,9.252166998,0.350747518,-6.512906178,40.6768804,55.1265787,0.198789235,7.229015035,4.669936595,9.591726667,0.118594561,0.01805737,0.018422448,0.003163374,23.8881023,8.629889296,0.349375078,1.465263261,-25.5484153,4.518176225,-24.64683035,11.73543914,51.916335,0.008739125,0.086503683,3.594849665,0.001887508,0.00999825,-0.073596919,2.4936619,0.002838193,0.003513873,0.0005914,0.002678059,0.002213005,0.000489804,0.000385201,2.61E-05,0.000148579,3.37E-05,7.78E-05,0.000477529,0.000439354,0.00030673,9.83E-05,0.00023856,0.000277832,3.58E-05,0.000169087,0.000186705,1.26E-05,0.023025799,-0.000180289,0.003481563,5.352102275,74.76933245,0.00164329,1.507675688,0.066088883,0.336817411,4.749344429,8.215830709,8.150119753,0.023297291,1.27522977,0.707729032,3.743892147,,40.66238918,4.705526768,1.770027692,5.352102275,2.675493294,0.415610438,2.390721278,0.863679321,0.023478005,0.098465691,0.000568261,0.001718273,0.005816058,0.000645526,0.003533562,0.00040891,5.099610458,1.380528159,0.524646601,0.468804686,0.004603882,0.000111432,0.001140491,0.000692908,0.301051764,0.625615143,0.071324652,0.001244649,0.000467593,0.000296198,105.5293564,246.3904367,16.06804444,42.30844637,6.567654002,5.823670161,0.147032447,0.133721273,8.535035114,50.0725635
15700,39,S,4,1,4,7005,-19.99965,-151.9999667,4277,11/21/18 21:16,11/21/18 21:16,200,198.1332692,0.6481,0,1153,487.4,1649.9,,,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,637.7154674,0.092651728,1.17250951,-2601.576365,0.023957175,0.830364645,-0.000411354,59.61823926,0.033481252,0.010679128,0.004219648,0.037436044,0.021012134,0.004368626,0.004236964,0.004059856,0.006093794,-0.002813331,0.00078304,0.003376355,0.004355485,0.004055895,0.001129132,0.002987621,0.002851195,0.000241723,0.001415261,0.001691914,0.000198943,0.095954402,-0.000259181,0.09622867,-4.701933307,2786.605708,0.006737565,2.002511973,0.487721469,2.935075688,23.51170173,16.54976873,0.421184216,8.356071097,5.77705621,0.997386777,0.246501676,0.042707481,0.029894761,0.004810438,45.46071258,9.199649408,2.481987771,2.956849474,-26.07947208,4.425327081,-23.92952705,10.76769288,114.6470871,0.009425109,0.038669343,85.80984097,0.000661886,0.028099174,-0.070731127,2.63265404,0.001754723,0.0011321,0.00041901,0.00204757,0.001793236,0.000482624,0.000242132,6.54E-05,-7.59E-06,-0.000372558,5.11E-05,0.000450751,0.00039273,0.000432747,9.45E-05,0.000300917,0.000291889,5.79E-05,0.000190864,0.000191039,1.85E-05,0.022992406,-0.000191647,0.004553587,4.0564273,140.319893,-0.000237512,0.387027355,0.065768439,0.15466113,3.887564661,5.160681448,4.616853756,0.012153844,1.095249096,0.397721114,2.18621789,,23.55019646,3.85435469,0,4.0564273,5.561077818,0.674425814,4.549708115,0.920700913,0.166789578,0.198700285,0,0.001302301,0.00176917,0.000375275,0.002043167,0.000334943,10.28138785,1.795839531,0.540887855,0.442518868,0.016222477,0,0.000172075,0.000198725,0.375549041,0.512685514,0.110644788,0.000725177,0.000208969,0.000186511,88.45947441,213.0472067,15.3259862,34.28194114,5.771861807,6.214560775,0.297984262,0.200250825,0.357921745,15.580242
15699,39,S,5,1,4,7005,-19.99965,-151.9999667,4277,11/21/18 21:16,11/21/18 21:16,150,148.5999519,0.6481,0,1085.4,552.2,1641.6,,,w/o 150 um support filter,"51 um prefilter under QMA rather than 150 um; greenest sample, most large particles",w/o 150 um support filter,,350.252913,0.018775312,0.749331878,-2199.184884,0.019252772,0.601266944,-0.000363082,18.67117034,0.022892963,0.002706055,0.001105211,0.020400941,0.004881438,0.00109082,0.001088759,0.000579209,0.000719769,-0.006453848,0.00022578,-3.49E-05,0.000924316,0.000801676,0.000404801,0.000627581,0.000771262,6.36E-05,0.000396984,0.000629853,0.000132269,0.103128033,-0.000259268,0.096481053,2.980226803,4983.894121,0.003181787,2.26868781,0.239195172,-3.628475924,11.73533536,7.34388305,0.717539489,10.45845975,6.321084359,-1.357973402,0.453958365,0.083306274,0.048032899,0.008167333,20.18897512,7.718413615,3.245294543,3.431885909,-24.57976378,3.904564706,-23.15606015,7.539431583,242.8149655,0.005571668,0.086965873,-196.7503629,0.00117085,0.082486442,-0.075602617,3.237006433,0.001556579,0.001532885,0.000342166,0.00140449,0.001481977,0.000253384,0.000339143,4.83E-05,9.22E-05,0.000114039,6.11E-05,0.00031473,0.000236441,0.000181584,9.56E-05,0.000190639,0.000229939,1.66E-05,0.000133625,0.000110196,6.32E-06,0.018037354,-0.000164536,0.006274049,10.38156354,452.900649,0.000812777,3.572525931,0.075717636,0.502719593,1.084581386,12.52543765,12.42972261,0.028424858,1.82232326,0.516206556,8.882775952,,11.71093624,0.999587525,2.980226803,10.38156354,10.2413007,1.083622203,2.02051263,0.772458835,0.218083793,0.230622733,0.000956791,0.003332963,0.00065546,0.000887507,0.00101768,8.69E-05,12.48252706,2.091011106,0.820450912,0.161867274,0.017471125,7.67E-05,5.25E-05,8.15E-05,0.518228813,0.36941881,0.110292448,0.001593948,0.000424439,4.15E-05,91.08507394,106.0561498,16.71509711,18.03338727,5.449269804,5.881099776,0.120641998,0.182129219,-0.272472362,19.61307844
15698,39,S,6,1,4,7005,-19.99965,-151.9999667,4277,11/21/18 21:16,11/21/18 21:16,120,118.8799615,0.6481,0,1005.4,536.2,1551.9,,,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,305.8122012,0.053533658,0.345644897,-2732.707459,0.030375868,0.31913309,-0.000373917,5.009729716,0.030792854,0.003350053,0.001497901,0.016143372,0.006212893,0.001439221,0.001311012,-0.00018047,-0.000426085,-0.006716869,0.000300828,0.000703949,0.001890908,0.001830522,0.000592895,0.001446629,0.0017676,0.00017649,0.001115513,0.001287473,0.000220406,0.121016604,-0.000167613,0.058189354,4.636166225,5111.499669,0.000592616,2.155308169,0.184012483,-5.31793835,6.073047442,13.8087115,0.665083617,8.409671152,4.182965783,1.686539552,0.523226426,0.086729569,0.041790887,0.006789565,29.03809986,6.791263684,1.477558424,2.665187911,-22.92407487,1.640826295,-22.35546009,7.347203262,763.5083511,0.016116757,0.017455312,68.12102014,0.001835114,0.043786425,-0.081581283,3.161251214,0.003334054,0.003270149,0.000791405,0.00367977,0.003614216,0.00058728,0.000640705,7.93E-05,4.59E-05,0.000165913,9.57E-05,0.000915639,0.000731739,0.000624101,0.000140249,0.000502631,0.000468232,5.35E-05,0.000248996,0.000348119,4.66E-05,0.023610205,-0.000212711,0.005267136,32.65609586,327.1627886,0.000272659,2.907324962,0.148895337,2.784757409,8.853212333,17.79681058,17.22124645,0.027256716,0.668985884,0.555274404,0.584228368,,6.035091149,8.585856876,4.636166225,32.65609586,11.80398818,0.942802407,2.906133034,0.679669669,0.099291926,0.179100628,0.001488424,0.010484121,0.001274539,0.000482366,0.000524449,0.000746111,14.81270055,1.813285302,0.796882927,0.196191979,0.006703162,0.000100483,8.60E-05,3.54E-05,0.51994157,0.374827761,0.098771345,0.005781838,0.000266018,0.000411469,102.3626059,127.7372864,16.96753886,20.75286343,6.032849359,6.155164412,0.062434336,0.133836813,0.329950046,1.785742108
15697,39,S,7,1,4,7005,-19.99965,-151.9999667,4277,11/21/18 21:16,11/21/18 21:16,45,44.57998558,0.6481,0,886.1,465.4,1363.1,,,w/o 150 um support filter; pTM: sticky; eNd possibly got little RNALater splash,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,522.6244517,0.041756183,0.942929549,-3045.146421,0.025092156,0.213523495,-0.000430799,2.601901217,0.093058674,0.007916837,0.002849477,0.029529913,0.011751874,0.001870351,0.002237299,-0.000789068,-0.001490101,-0.009151378,0.000353417,0.000722083,0.001400211,0.001813688,0.000530544,0.00098104,0.001233465,7.24E-05,0.000385301,0.000543603,1.06E-05,0.088037368,-0.000322438,0.092490124,-2.172796351,5928.152392,0.000136915,2.213898424,0.289045397,-8.887251795,3.959139261,10.11215023,0.787536568,7.06980674,5.131357199,-2.120715388,0.72449057,0.124330649,0.053921763,0.008915378,17.53926825,6.829522866,1.506356655,4.005832434,-22.33597242,-1.497626224,-21.93553799,6.051802225,1027.464209,0.007397918,0.078205105,-125.0547774,0.001087037,0.089504563,-0.092679933,1.832075932,0.001555919,0.000726094,0.000240219,0.001008492,0.001045323,0.000248329,0.000239841,-0.000114018,-8.79E-05,-0.000628486,1.61E-05,0.000338276,0.000323993,0.00011834,5.06E-05,5.46E-05,0.00010437,1.98E-05,2.60E-05,5.66E-05,3.82E-05,0.011839328,-0.000185541,0.005560925,4.395620311,523.2016908,0.000815149,2.168068325,0.04233144,-0.203994977,0.363892068,2.210763755,2.153687925,0.034443808,0.841269483,0.456648544,-0.231245429,,3.976927945,0.327905124,0,4.395620311,16.34450726,1.216474964,1.755329967,0.683498648,0.101227167,0.26919194,0,0.001411198,0.001080989,4.52E-05,0.000344049,2.85E-05,18.20248944,2.170650423,0.897927029,0.096433511,0.005561172,0,5.94E-05,1.89E-05,0.560419564,0.314881955,0.124014414,0.000650127,2.08E-05,1.31E-05,122.2118668,103.0611397,20.97291717,17.0400403,5.827127708,6.048174648,0.036018557,0.17107086,-0.357736314,-0.441981424
15696,39,S,8,1,4,7005,-19.99965,-151.9999667,4277,11/21/18 21:16,11/21/18 21:16,25,24.76665865,0.6481,0,852.6,430.1,1327.1,,,w/o 150 um support filter; Qp pTM sticky,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,639.6651258,0.07603299,0.871764719,-2299.646619,0.036868243,0.261402046,-0.000466157,2.872145569,0.161121395,0.016519932,0.005332963,0.034308373,0.022467019,0.004114378,0.003997489,-0.000489917,-0.000824026,-0.006506242,0.000742582,0.003236863,0.003444801,0.003815061,0.001026051,0.002130008,0.002265078,0.000139853,0.001063932,0.001061795,0.000100044,0.126602639,-0.000309742,0.079711294,-0.732786204,8487.195754,0.001834794,7.701287292,0.484177667,16.27995329,9.803450354,16.82698561,1.061849982,9.741776951,6.864670674,4.543230169,0.764297424,0.151501307,0.066571286,0.011650892,18.50151724,5.812038371,2.584274275,3.237466942,-22.59150284,-2.116074749,-21.42677873,4.597519245,1141.378364,0.007923063,0.03988816,-133.3835754,0.001312986,0.095351982,-0.096901044,2.032636746,0.00162988,0.001246171,0.000240883,0.001577,0.001162807,0.000150289,9.84E-05,-7.93E-05,-0.000173939,-0.000605048,1.81E-05,0.00035906,9.46E-05,9.24E-05,6.09E-05,0.000129338,9.02E-05,2.05E-05,4.57E-05,8.74E-05,3.17E-07,0.012582445,-0.000285942,0.006534592,0.336602235,643.0832438,-0.001214084,1.56288464,0.028726809,0.314022799,0.876015732,5.440688984,4.787405992,0.056201868,0.676116822,0.409310551,-0.783506666,,9.809449674,0.873259969,0,0.336602235,17.2425499,1.501848217,1.851631846,0.5816688,0.173663231,0.217557778,0,0.000108065,0.001798805,0.000566972,0.00085192,7.59E-05,19.2704957,2.301825719,0.894764212,0.096086363,0.009011872,0,9.33E-05,4.42E-05,0.652459569,0.252698888,0.094515313,4.69E-05,0.000246314,3.30E-05,90.05299825,103.5189252,17.85057299,18.11723819,5.044823957,5.71383586,0.030799578,0.148273156,0.535304039,-1.218359634
15751,39,M,1,1,8,7013,-20,-152,4302,11/21/18 21:16,11/21/18 21:16,1800,1796.142857,0.7343,0,995.1,348.6,1718,,Leak in 2nd cartridge holder: long Mn cartridge with no spring; 1st cartridge holder should use FMQ+FMS for volume; filter holders ok,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,213.6674838,0.169309626,0.445298648,-5681.659316,0.020798322,0.012831941,-0.000575141,57.90875789,0.059284645,0.112303195,0.010973978,0.049771339,0.047877454,0.010114863,0.009993829,0.005449131,0.007157379,0.004446165,0.001813009,0.008441613,0.008961298,0.008597108,0.002037966,0.005785364,0.005520867,0.000741094,0.004977506,0.004903212,0.000805653,0.10714704,0.000668993,0.036304036,66.7726888,192.6532427,0.012476011,44.80503553,1.128394695,-3.726424807,58.10733703,133.5754847,0.342487301,1.219140636,12.9039897,-0.940666596,0.004387774,0.002061562,0.006874703,0.000951767,8.518466084,2.7994315,0.367754519,0.517670074,-31.08334332,-1.17934068,-26.65323365,16.05740935,27.36507063,0.011725827,0.015829835,-91.55464488,0.000241989,0.001400984,-0.08192519,3.266038564,0.004587407,0.00562484,0.00107573,0.004306815,0.004327916,0.000811817,0.000750861,0.000217359,0.000277007,-0.000574289,0.000151131,0.000823295,0.000937748,0.000798796,0.000155556,0.0005176,0.000592167,8.29E-05,0.00037053,0.000479867,4.70E-05,0.011941478,2.51E-05,0.001237644,27.70809549,7.681097114,0.001347312,4.662230257,0.055919331,1.663840328,6.85657861,9.058825923,8.316979326,0.042605708,0.265406502,0.935634054,0.817647631,,57.56066903,6.629732432,66.7726888,27.70809549,0.098988175,0.155093308,0.852528086,0.280167105,0.024713104,0.034787429,0.02143713,0.008895584,0.011375481,0,0.005002022,0.000576124,1.014043996,0.479519549,0.097617238,0.840721003,0.02437084,0.021140236,0.011217936,0.004932747,0.323434797,0.584266283,0.072546425,0.018551034,0,0.00120146,22.77549879,895.0158115,10.70089375,123.9103219,2.12837351,7.223093267,0.066606411,0.182393712,-4.882692774,106.4493286
15750,39,M,2,1,8,7013,-20,-152,4302,11/21/18 21:16,11/21/18 21:16,1600,1596.571429,0.7343,0,1171.4,422.8,1611.7,,,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,-26.06781162,0.089359456,0.343174835,-3504.842822,0.012065448,0.02832823,-0.000474205,60.89725018,0.047793994,0.094940213,0.009656031,0.044802232,0.041120764,0.0078568,0.007597099,0.005916677,0.008501332,0.002924752,0.001383083,0.006797992,0.007034169,0.007277343,0.001668968,0.004397209,0.004678777,0.000594755,0.003733228,0.003764767,0.000598715,0.103392943,0.000588071,0.018850869,34.39675689,385.9462749,0.002474602,13.79537105,0.779469908,-15.05602605,58.34790794,81.56770015,0.38854755,3.094387608,12.99661347,-7.365597199,0.011579666,0.006592659,0.006455568,0.000885862,10.52978795,3.874891258,0.310682215,0.622436847,-30.14149992,-2.175137533,-26.1288133,16.80567426,-0.521576461,0.009395677,0.004586674,-119.1837963,0.000181152,0.012453863,-0.069319619,3.539596637,0.003680661,0.004545959,0.000851655,0.003352715,0.003679275,0.000645162,0.000743933,0.000175659,0.000225861,-7.32E-05,0.000111977,0.000788139,0.000736601,0.000537714,0.000153649,0.000441265,0.000396952,7.31E-05,0.000362741,0.000372574,5.42E-05,0.011420904,2.51E-05,0.00087019,22.69034423,8.15195772,0.000415855,1.831045852,0.057529911,0.65254658,6.436472976,8.885331658,8.292199723,0.046128066,0.26340148,0.859135692,-1.285860705,,58.06630169,6.250707127,34.39675689,22.69034423,0.261237274,0.145637625,1.053821178,0.387799117,0.020877845,0.041827756,0.011042954,0.007284653,0.007223778,0,0.005045962,0.000543186,1.359248991,0.583092338,0.192192362,0.775296642,0.015359838,0.008124306,0.005314536,0.003712316,0.249767688,0.665073252,0.071734361,0.012493137,0,0.000931562,30.00331179,791.9040699,17.08180499,108.6686113,1.75644856,7.287330357,0.073399413,1.527714408,-19.08451429,-157.7364296
15749,39,M,3,1,8,7013,-20,-152,4302,11/21/18 21:16,11/21/18 21:16,1400,1397,0.7343,0,947,332.3,1524,,Leak in 2nd cartridge holder: long Mn cartridge with no spring; 1st cartridge holder should use FMQ+FMS for volume; filter holders ok,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,51.12890133,0.069925844,0.357744235,-4640.228519,0.017255462,0.023342887,-0.000603353,50.60789521,0.046373643,0.074428401,0.009629749,0.043636173,0.041314612,0.008238444,0.007950379,0.004335219,0.006589925,0.000526672,0.001363494,0.005250885,0.006278433,0.006394072,0.001355215,0.003831049,0.003805434,0.000440601,0.002670558,0.003158302,0.000351299,0.152121783,0.000272544,0.02634513,29.27803144,459.092195,0.002193356,16.04351534,0.960004016,-0.748485469,67.8619331,101.1335403,0.412436952,1.863615908,14.93348209,18.80646527,0.004717634,0.002997223,0.007764977,0.001333909,12.94109145,3.237290692,0.35729034,0.492102697,-29.96612683,1.030734575,-26.1752067,13.27381307,6.017653899,0.013213317,-0.002020675,-58.87378634,0.000828001,0.001915879,-0.086032627,5.044994554,0.004978305,0.006444017,0.001131645,0.005156391,0.004586148,0.000980103,0.000967246,0.00036144,0.000408353,0.000285006,0.000168871,0.000863351,0.000893442,0.00087214,0.000184308,0.00056711,0.00049163,7.99E-05,0.000371982,0.000465582,7.49E-05,0.024589134,-7.03E-07,0.001279668,18.10913586,14.15368543,0.000290813,24.64217131,0.083210295,0.417431925,7.253373685,10.04551891,9.611675983,0.067985252,0.285213745,1.270312204,0.708694794,,67.62223386,7.10511419,29.27803144,18.10913586,0.106429828,0.175177877,1.295144432,0.323988052,0.024009911,0.033069301,0.009399606,0.005813872,0.009537964,0.000286355,0.005876372,0.000617434,1.450398112,0.538952893,0.073379734,0.892957886,0.016554014,0.006480707,0.006576101,0.004051558,0.325033744,0.601143545,0.061358426,0.010787348,0.000531318,0.001145619,10.27600611,548.6187213,6.528586874,94.24465287,1.574001588,5.821218548,0.05084575,0.135362565,40.96446307,50.07139642
15748,39,M,4,1,8,7013,-20,-152,4302,11/21/18 21:16,11/21/18 21:16,1200,1197.428571,0.7343,0,1053.6,365.3,1678.9,,Leak in 2nd cartridge holder: long Mn cartridge with no spring; 1st cartridge holder should use FMQ+FMS for volume; filter holders ok,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,162.5879651,0.119448321,0.847627053,-4038.295288,0.018830976,0.061763927,-0.000548848,66.31019984,0.05612876,0.106923035,0.012225296,0.067100304,0.047281468,0.009864833,0.01104923,0.0061304,0.008400566,0.004846118,0.001754756,0.008621763,0.010303191,0.008789837,0.002282991,0.005986331,0.00597663,0.000723692,0.004484916,0.004898801,0.00072293,0.1726401,0.000721155,0.066043584,61.54466745,470.0255081,0.008727903,23.13501592,1.276599811,-8.562608615,76.34707981,90.11789138,0.530521229,2.656658434,15.12730588,-2.34933169,0.006377456,0.007247351,0.006263138,0.000824653,11.75732118,4.080341324,0.491147748,0.475608792,-29.62783097,4.273506831,-26.55341771,15.50682086,6.742074849,0.020375125,0.005243214,-126.9118694,0.000884675,0.01184058,-0.076780285,6.065665046,0.009594006,0.015077054,0.002240637,0.009013372,0.008444664,0.001591848,0.001530131,0.000962736,0.000990355,0.000773043,0.000274908,0.001795454,0.001405001,0.001258452,0.0003316,0.00100296,0.000775486,0.000137472,0.000782219,0.000867935,0.000139429,0.024375523,9.84E-05,0.000866005,53.18344629,15.43188686,0.001879174,3.495853719,0.115549266,0.789415632,8.935662932,26.19337176,25.28124677,0.062475678,0.485380956,1.204189477,7.478702308,,75.84321362,8.500250058,61.54466745,53.18344629,0.143875418,0.141296387,1.176672704,0.40836056,0.033005129,0.031960911,0.019758692,0.017074353,0.006957215,0.000487287,0.006590775,0.000738672,1.386859932,0.599918169,0.103741852,0.848443795,0.023798459,0.014247071,0.005016523,0.004752301,0.2355261,0.68069377,0.053275451,0.028461136,0.000812256,0.001231287,13.56831989,405.8568964,15.41905946,53.43825632,0.879970657,7.594875363,0.131405478,0.767280141,-4.998306792,484.6265641
15747,39,M,5,1,8,7013,-20,-152,4302,11/21/18 21:16,11/21/18 21:16,1000,997.8571429,0.7343,0,987,350.7,1638.2,,Leak in 2nd cartridge holder: long Mn cartridge with no spring; 1st cartridge holder should use FMQ+FMS for volume; filter holders ok,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,-19.50181575,0.128796814,0.277704901,-4801.614332,0.148520844,0.058040857,-0.000571697,56.97566222,0.054774359,0.109258716,0.011706121,0.054213059,0.048988707,0.010558406,0.008852681,0.00590125,0.008386472,0.004010399,0.001592161,0.007005552,0.008830345,0.009269556,0.002191965,0.005280556,0.005599805,0.000661717,0.004128979,0.004813114,0.000656414,0.165076842,0.001204164,0.003790518,158.7625087,477.8222905,0.020785093,38.92080545,0.926121331,-7.410018992,60.69931446,116.2213016,0.574485742,4.095467116,15.89193595,8.081333613,0.035370242,0.035827947,0.007101512,0.000947934,13.49969362,2.795387659,0.461580233,0.5005931,-26.56143517,3.214561159,-26.25921502,18.21442565,13.97436232,0.022680292,0.007086586,-202.1467032,0.001095142,0.00538366,-0.082595671,6.989055849,0.010609571,0.016181524,0.00247177,0.010180928,0.010453087,0.001755686,0.001954813,0.000693369,0.000748194,0.001208915,0.000349523,0.001859438,0.001753438,0.001612352,0.000390096,0.001071017,0.001042907,0.000146637,0.000814493,0.000825724,0.000126565,0.02971917,0.000135068,0.002425625,64.17863715,26.01484022,0.00781513,12.93071144,0.186758667,1.816070909,7.498970154,28.78745165,28.46084096,0.097048652,0.546934375,1.216817738,14.05085093,,59.3995258,6.973539652,158.7625087,64.17863715,0.797952651,0.160210101,1.351049337,0.279762397,0.031018192,0.033639856,0.050970128,0.020604319,0.005519965,0.000286447,0.005161819,0.000606001,2.241672091,0.495109121,0.355963147,0.602697131,0.013837078,0.022737548,0.002462432,0.002302665,0.323585436,0.565051996,0.067944328,0.041615712,0.000578554,0.001223974,74.02384178,272.9792495,74.98174068,36.43820537,0.987224904,7.491566796,0.121469547,0.206945732,16.91284349,540.1090613
15746,39,M,6,1,8,7013,-20,-152,4302,11/21/18 21:16,11/21/18 21:16,800,798.2857143,0.7343,0,1228,436.3,1667.1,,,w/o 150 um support filter,51 um prefilter under QMA rather than 150 um,w/o 150 um support filter,,23.63957057,0.078219506,0.126972181,-3943.780199,0.03531968,0.127637494,-0.000459533,81.47775454,0.038167229,0.081003627,0.008218323,0.035578429,0.032783832,0.007005101,0.005929802,0.006775251,0.010504952,0.001476356,0.001072748,0.005504695,0.005664774,0.005579267,0.001394144,0.003836324,0.00351713,0.000483958,0.003027762,0.002930498,0.000335266,0.137823318,0.000572463,-0.009886735,69.06352961,608.8214951,0.008640089,27.8598255,0.59052105,1.295069204,54.21423317,50.39758843,0.766424493,4.205760255,11.2891805,4.45033452,0.037835172,0.012365407,0.00685798,0.001203943,15.69845081,2.632232046,0.666102243,0.616601513,-26.8443532,-0.085055672,-25.30567182,17.85207124,4.71640766,0.009054646,-0.001132563,-54.2489421,0.000234395,0.004294596,-0.067799252,4.073450289,0.003415832,0.004775272,0.000819553,0.003428884,0.003423813,0.000797129,0.000818301,0.000323666,0.000298357,0.000303406,0.000120693,0.000768597,0.000584031,0.000621282,0.000131294,0.000415099,0.00031021,5.14E-05,0.000324865,0.000284547,3.94E-05,0.012066635,-3.73E-05,0.001005074,12.89875473,19.37205848,0.000642793,2.975077615,0.06166777,-0.396642744,4.536004057,10.32770042,9.521520031,0.063382748,0.370073694,0.565265514,0.907096077,,53.64881005,4.430401952,69.06352961,12.89875473,0.85356147,0.15471602,1.571100957,0.263433783,0.044762071,0.041435622,0.022172596,0.004141098,0.002384142,0.000543104,0.004662082,0.000385002,2.498643317,0.464654629,0.34160997,0.628781606,0.01791455,0.008873854,0.000954175,0.001865845,0.332969932,0.566945354,0.089175097,0.008912207,0.001168834,0.000828577,62.14493384,354.0139847,20.31039902,62.1484421,3.059759377,5.696264826,0.209646827,0.221690199,7.309752622,46.824971
